Customer_ID,Nationality,customer_age,attitude_business_stability_environment,attitude_closure_concerned,compliance_income_tax,underinsurance_perception,insurance_unaffordability_perception,gross_income,operating_expense,business_sales,years_in_operation,"automotive_insurance
",mobile_wallet_access,current_problem_cash_flow,liquidity_constraint,Gender,extends_customer_credit,success_contentment,credit_card_ownership,financial_tracking,business_insurability_doubt,insurance_necessity_attitude,has_insurance,funding_access_barrier,referral_marketing,active_loan_holder,has_internet_banking,has_debit_card,inventory_shrinkage_risk,business_age_months,medical_insurance,funeral_insurance,uses_friends_family_savings,uses_informal_lender
ID_M9JUJQ,Uganda,40,No,Yes,No,Don't know,Don't know,25,600,960,5,Never had,,,Yes,Female,No,No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,0,Never had,Never had,,
ID_BV50HY,DRC,31,Yes,Yes,No,Yes,Yes,1000,600,400,5,Never had,Have now,,,,,,,,,,,Yes,,,,,,,,,Have now,Never had
ID_TVZG86,Kenya,18,Don’t know or N/A,Yes,No,Don't know,Yes,15000,2700,3500,,,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,Yes,No,Yes,No,Never had,Never had,Never had,No,4,,,,
ID_G0N3PI,Kenya,35,No,Yes,No,No,No,30000,20000,60000,15,,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,Never had,Never had
ID_5IXVA1,Ghana,43,Yes,No,No,No,No,14000,5000,35000,5,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Never had,Have now,,4,Never had,Have now,Never had,Never had
ID_SRN6M6,Kenya,34,Yes,Yes,No,Don't know,Don't know,10000,30000,150000,11,,Never had,No,Yes,Male,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_L6246H,Ghana,63,Yes,Yes,No,No,Yes,3500,1500,3500,20,Never had,Never had,Yes,Yes,Female,No,No,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,6,Never had,Never had,Never had,Never had
ID_VA02DZ,Ghana,58,Yes,No,No,Yes,Yes,1000,150,800,16,Used to have but don’t have now,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,,Yes,Used to have but don’t have now,Never had,Have now,,5,Never had,Have now,Never had,Have now
ID_EEURXH,Ghana,77,Yes,No,Yes,No,Yes,600000,100000,4000000,44,Never had,Never had,0,Yes,Female,No,Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,5,Never had,Never had,Never had,Never had
ID_AUBM3B,Kenya,25,Don’t know or N/A,Yes,No,Don't know,Don't know,1105000,360000,45000,,,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,Yes,,,,Have now,Never had
ID_DGBHDC,Uganda,31,Yes,Yes,Don’t know,Don't know,Yes,125,840,2400,0,Never had,,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't know,Yes,No,,,,,,No,4,Never had,Never had,,
ID_AB40OO,Kenya,35,Yes,Yes,No,No,No,576000,280000,6912000,3,,Never had,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,No,Yes,Yes,No,No,Never had,Never had,Never had,No,,,,,
ID_CV2XB4,DRC,41,Yes,No,No,No,Yes,10000,3500,5000,9,Never had,Have now,,,,,,,,,,,No,,Used to have but don't have now,Used to have but don't have now,Have now,Yes,,,,Never had,Used to have but don't have now
ID_IC0DHN,DRC,50,Yes,No,No,No,Yes,300,120,1500,3,Never had,Have now,,,,,,,,,,,Yes,,Used to have but don't have now,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_29MAX6,Ghana,51,Yes,No,No,Yes,Yes,1200,1800,3000,32,Never had,Never had,0,Yes,Female,"Yes, always",Yes,Never had,"Yes, sometimes",Yes,No,No,,Yes,Never had,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_4ZQFEZ,Ghana,55,Yes,No,No,No,Yes,4300,1700,92400,10,Never had,Never had,Yes,Yes,Male,"Yes, sometimes",No,Never had,"Yes, always",No,Yes,No,Yes,Yes,Have now,Never had,Have now,,3,Never had,Have now,Never had,Used to have but don’t have now
ID_PY9E57,Ghana,30,Yes,Yes,No,Yes,No,800,250,350,0,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't Know,Yes,No,,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_MV3XYB,DRC,46,Yes,No,No,Yes,Yes,15000,2000,3000,26,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_SMSMM4,Uganda,39,Yes,No,No,Don't know,Don't know,360,,,2,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't know, Do not know / N‎/A,No,,,,,,No,0,Never had,Never had,,
ID_YPJQWY,Kenya,60,Don’t know or N/A,No,Yes,No,No,5000000,500000,2000000,4,,Have now,No,Yes,Male,No,No,Have now,Yes,No,Yes,No,Yes,Yes,Have now,Have now,Have now,Yes,,,,,
ID_JJHB0N,Uganda,31,Yes,No,No,No,No,700,1080,7200,11,Never had,,,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",No,Yes,No,,,,,,No,3,Never had,Never had,,
ID_L21AA6,Kenya,36,Don’t know or N/A,No,No,Don't know,Don't know,700000,17000,8400000,13,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Used to have but don't have now,Yes,,,,,
ID_OIQ2Q4,Ghana,63,Yes,No,No,No,Yes,4500,4000,102000,20,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",Don't Know,No,No,Yes,Yes,Have now,Never had,Never had,,11,Never had,Used to have but don’t have now,Never had,Used to have but don’t have now
ID_ECC7JB,Kenya,38,Yes,Yes,No,No,Yes,780000,8200000,9360000,3,,Never had,No,No,Female,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_77NTHG,Kenya,38,Don’t know or N/A,No,Yes,No,No,25000000,7000000,18000000,,Have now,Have now,No,No,Female,No,No,Never had,Yes,No,Yes,No,No,Yes,Never had,Never had,Never had,Yes,6,Never had,Never had,,
ID_AMC69R,Kenya,39,No,Yes,Don’t know,No,No,70000,30000,10950000,7,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,No,No,Never had,Don't know,Used to have but don't have now,Yes,,,,,
ID_9CIJ4A,Uganda,59,Yes,No,,Don't know,Don't know,200,600,1800,,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,,Don't know, Do not know / N‎/A,No,,,,,,Yes,,Never had,Have now,,
ID_DYF7BN,DRC,52,No,No,No,Don't know,No,7000,1200,5000,2,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_YVYV2G,Ghana,59,Yes,No,No,Yes,Yes,1500,1000,2500,6,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",Yes,No,No,Yes,Yes,Never had,Never had,Used to have but don’t have now,,2,Never had,Have now,Never had,Used to have but don’t have now
ID_YA8S2D,DRC,25,Yes,No,No,No,No,2500,800,1800,3,Never had,Have now,Yes,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_76H282,Uganda,30,Yes,Yes,No,No,No,80,480,720,0,Never had,,,No,Female,"Yes, sometimes",No,Never had,No,No,No,No,,,,,,Yes,3,Never had,Never had,,
ID_22WAHD,DRC,72,Yes,No,No,Don't know,Yes,1400,50,150,5,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Never had
ID_0EN9UU,Kenya,47,Don’t know or N/A,Yes,No,No,No,420000,2000000,400000,18,Have now,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,Yes,No,Have now,Never had,Have now,Yes,,Never had,Never had,,
ID_YKVMQY,DRC,45,No,No,No,No,Yes,97,97,97,3,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,,,,,Never had,Used to have but don't have now
ID_W7FOE4,DRC,37,Yes,No,No,Don't know,Yes,1500,500,1500,3,Never had,,Yes,,,,,,,,,,No,,,,,,,,,Never had,Never had
ID_F3S9M8,DRC,20,Yes,No,Don’t know,Yes,Yes,97,1200,97,1,Never had,,Yes,,,,,,,,,,No,,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_VEDHR3,Ghana,50,Yes,Yes,No,No,Yes,2650,3100,8300,4,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Never had,Never had,,5,Never had,Have now,Used to have but don’t have now,Never had
ID_0WPBMW,Uganda,26,No,No,Don’t know,Don't know,Yes,300,1200,9000,0,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",Don't know,Yes,No,,,,,,Yes,8,Never had,Never had,,
ID_HSDUX5,Kenya,35,No,Yes,No,No,No,1200000,336000,1150000,23,,Never had,No,Yes,Female,No,Yes,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_BMJLUU,DRC,64,Yes,No,No,Don't know,Don't know,800,120,300,8,Never had,,,,,,,,,,,,No,Yes,,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_P81GCM,Uganda,27,Yes,No,No,No,No,100,960,240,3,Never had,,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,Yes,3,Never had,Never had,,
ID_B7S9TJ,Ghana,37,Yes,Yes,No,Yes,Yes,15000,5000,8000,5,Never had,Never had,Yes,No,Male,"Yes, always",No,Never had,No,Yes,No,No,Yes,Yes,Never had,Never had,Have now,,2,Never had,Used to have but don’t have now,Never had,Never had
ID_WAP6XX,Uganda,40,Yes,No,No,No,Yes,100,300,900,1,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,6,Never had,Never had,,
ID_FIE5D6,Uganda,35,Yes,No,No,No,Yes,2300,,,3,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,No,No,,,,,,No,0,Never had,Have now,,
ID_CQ1XGB,Ghana,44,No,No,No,No,No,2000,1000,5000,3,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Have now,,8,Never had,Have now,Never had,Never had
ID_DU3ASN,Ghana,40,Yes,No,No,No,No,6000,420,7000,3,Never had,Have now,Yes,Yes,Male,No,No,Never had,No,No,Yes,No,,Yes,Have now,Never had,Have now,,4,Never had,Never had,Never had,Never had
ID_3QCTPV,Uganda,61,Yes,No,No,No,Yes,100,5000,5000,10,Never had,Have now,,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,Yes,0,Never had,Never had,,
ID_RZ5MTI,Uganda,45,Yes,Yes,No,No,No,200,600,1800,3,Never had,,Yes,Yes,Female,No,No,Never had,No,No,No,No,,,,,,No,4,Never had,Never had,,
ID_VRCTLT,Ghana,37,Yes,No,Yes,Yes,Yes,3000,12000,20000,5,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Have now,,8,Never had,Have now,Never had,Never had
ID_BZ9H0U,DRC,29,Don’t know or N/A,Yes,No,Don't know,Don't know,1300,1500,3500,4,Never had,Have now,,,,,,,,,,,No,Yes,,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_F2UWUF,Ghana,46,Yes,Yes,No,Don't know,Yes,1500,19000,24000,18,Never had,Have now,Yes,Yes,Female,"Yes, always",No,Never had,No,Don't Know,No,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Never had,Never had,Never had
ID_0EHLIT,Ghana,62,Yes,Yes,No,No,Yes,8000,5600,8000,4,Never had,Never had,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,6,Never had,Have now,Never had,Have now
ID_MUZZO1,DRC,55,Yes,No,No,Yes,Yes,2000,800,1500,1,Never had,,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_XHY2A9,Uganda,42,Yes,No,No,No,Yes,100,840,600,1,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,No,Yes,No,No,,,,,,No,0,Used to have but don't have now,Never had,,
ID_PI3GSB,Uganda,25,Yes,Yes,No,Don't know,Yes,60,336,960,0,Never had,,,No,Female,No,No,Never had,No,Don't know,Yes,No,,,,,,No,3,Never had,Have now,,
ID_VS4Z2F,Uganda,67,Yes,Yes,No,No,Yes,3000,12000,24000,32,Never had,,,No,Male,No,Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,Yes,0,Never had,Never had,,
ID_ZN4REG,Ghana,75,Yes,No,No,No,Yes,500,720,33600,10,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,No,No,No,No,Yes,,Never had,Never had,Never had,,11,Never had,Have now,Never had,Never had
ID_3SSL57,Kenya,27,Don’t know or N/A,Yes,No,Yes,Yes,45000,13000,17000,3,,Never had,No,No,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_ZEVBDS,Kenya,30,Yes,Yes,No,No,No,300000,2400000,3600000,3,,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_BFFNIL,Uganda,75,Yes,Yes,No,No,No,125,960,540,11,Never had,,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,No,No,,,,,,No,5,Never had,Never had,,
ID_4MBBDX,Uganda,64,No,Yes,Don’t know,Don't know,Don't know,40,420,1200,10,Have now,,Yes,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,5,Never had,Have now,,
ID_NJD5SL,Ghana,30,Yes,Yes,Yes,No,No,3570,23000,35700,1,Never had,Never had,Yes,Yes,Female,No,No,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,3,Never had,Have now,Never had,Never had
ID_KR3SX3,Uganda,36,Don’t know or N/A,No,No,Yes,Yes,100,480,840,3,Never had,,,No,Female,"Yes, sometimes",Yes,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,No,0,Never had,Never had,,
ID_JE6IFK,DRC,19,Yes,No,No,No,Yes,1500,1076,1500,1,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_ST10Z8,DRC,29,Yes,No,No,Don't know,Yes,5000,600,3000,1,Never had,Have now,,,,,,,,,,,No,,,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_IGKPLR,DRC,31,Don’t know or N/A,No,No,Don't know,Yes,38000,1023,3000,1,Never had,Have now,Yes,,,,,,,,,,Yes,,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_TD9JYJ,Ghana,36,Yes,No,No,No,Yes,500,5970,6750,1,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Don’t know or N/A,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Never had,Never had,Never had
ID_GTJS1A,Ghana,57,Don’t know or N/A,Yes,No,No,Yes,2000,250,400,10,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,11,Never had,Never had,Never had,Never had
ID_8804XX,DRC,33,Yes,Yes,Yes,Yes,Yes,50000,90000,50000,11,Never had,,Yes,,,,,,,,,,Yes,,Have now,Used to have but don't have now,Have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_FZJAHS,Ghana,62,Yes,Yes,No,No,Yes,2500,6000,20000,10,Never had,Never had,0,Yes,Female,No,Yes,Never had,No,No,No,No,,,Never had,Never had,Never had,,7,Never had,Never had,Never had,Never had
ID_VEUEDO,Uganda,25,Yes,No,No,Don't know,Yes,40,180,216,2,Never had,Have now,,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't know,Yes,No,,,,,,Yes,2,Never had,Never had,,
ID_S13VJU,Uganda,45,Yes,No,No,No,Yes,30,3000,3360,0,Never had,,Yes,Yes,Female,No,No,Never had,No,No,Yes,No,,,,,,No,7,Never had,Never had,,
ID_Z300WZ,Uganda,38,Yes,No,No,Don't know,Yes,30,60,300,3,Never had,Have now,,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't know,Yes,No,,,,,,No,4,Used to have but don't have now,Used to have but don't have now,,
ID_JU3UE4,Uganda,54,Yes,Yes,No,No,Don't know,40,1440,1920,7,Never had,,,Yes,Male,No,Yes,Never had,"Yes, sometimes",Yes,Yes,No,,,,,,Yes,4,Never had,Never had,,
ID_MIOB93,Kenya,18,Yes,Yes,No,No,Yes,120000,400000,600000,,,Have now,No,No,Female,No,Yes,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,8,,,,
ID_9847MV,Kenya,64,Yes,Yes,No,No,No,25000000,8000000,4000000,18,Have now,Never had,No,Yes,Female,No,Yes,Never had,Yes,No,Yes,Yes,Yes,Yes,Have now,Have now,Never had,No,,Have now,Have now,,
ID_D7RUTF,Uganda,38,No,Yes,No,Yes,Yes,30,21600,12600,5,Never had,,Yes,No,Male,No,No,Never had,No,Yes,No,No,,,,,,No,0,Never had,Never had,,
ID_53AYEQ,Ghana,44,Yes,No,No,Yes,Yes,2000,5000,9500,4,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,2,Never had,Have now,Never had,Have now
ID_TWQOYB,DRC,55,Yes,Yes,No,No,Yes,130,130,250,2,Never had,,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_RQTWCE,Kenya,39,No,Yes,No,No,No,800000,500000,800000,5,Have now,Have now,No,Yes,Female,No,Yes,Never had,Yes,No,Yes,No,No,No,Never had,Have now,Never had,No,,Never had,Never had,,
ID_PV4H1R,Kenya,65,Yes,Yes,No,Yes,No,425000,320000,5100000,23,,Have now,Yes,No,Male,No,Yes,Never had,Yes,Yes,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_12UJ3A,DRC,46,Yes,No,No,Yes,Yes,2400,400,2000,13,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,Yes,,,,Used to have but don't have now,Have now
ID_BYPKNX,Ghana,36,Yes,No,No,No,Yes,3000,2000,2440,5,Never had,Never had,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,No,No,Yes,Yes,Never had,Never had,Never had,,5,Never had,Never had,Never had,Have now
ID_EZ21P5,Uganda,23,No,No,No,No,Yes,150,2880,7200,40,Never had,Have now,Yes,Yes,Male,No,Yes,Never had,No,No,Yes,No,,,,,,No,1,Never had,Never had,,
ID_E1X9G4,Uganda,22,Yes,No,No,No,Yes,100,720,1200,1,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,3,Never had,Used to have but don't have now,,
ID_ZU80ZR,Ghana,36,No,Yes,Yes,Yes,No,2000,1600,3500,4,Never had,Have now,0,Yes,Female,No,No,Never had,No,Yes,No,No,,,Never had,Never had,Never had,,4,Never had,Have now,Never had,Never had
ID_9SU6D1,DRC,68,Yes,Yes,No,Yes,Yes,6000,6500,97,11,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Have now,Used to have but don't have now
ID_7JYLAQ,Kenya,35,No,No,Yes,No,No,650000,4800000,7800000,3,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,Yes,No,Have now,Never had,Never had,No,,,,Never had,Never had
ID_CYSVUH,Ghana,35,No,No,Yes,No,Yes,2000,22800,60000,3,Never had,Never had,Yes,Yes,Female,No,No,Never had,No,No,Yes,No,Yes,Yes,Never had,Never had,Never had,,10,Never had,Never had,Never had,Never had
ID_DGRB2D,DRC,59,Don’t know or N/A,Yes,Don’t know,Don't know,Don't know,1000,97,600,7,Never had,,,,,,,,,,,,Yes,Yes,,,,,,,,Have now,Used to have but don't have now
ID_L8JPL2,Uganda,30,Yes,No,No,No,No,1000,36000,72000,0,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,6,Used to have but don't have now,Used to have but don't have now,,
ID_2T8YFO,Kenya,23,Don’t know or N/A,No,No,Don't know,Don't know,60000,450000,600000,1,,Never had,No,Yes,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_R6KFKL,Ghana,33,Yes,Yes,No,No,Yes,400,800,1000,1,Never had,Never had,Yes,No,Female,No,Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Never had,Never had,,0,Never had,Never had,Have now,Never had
ID_6SAFK9,DRC,71,Yes,No,No,Don't know,Yes,500,700,500,13,Never had,Have now,,,,,,,,,,,No,Yes,,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_3HWPZ6,Kenya,29,No,No,No,Don't know,Don't know,572000,300000,540000,,,Have now,No,Yes,Male,No,Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,6,,,,
ID_WL9700,Ghana,41,Yes,No,No,Yes,Yes,800,270,100,5,Never had,Have now,0,Yes,Female,No,Yes,Never had,No,Yes,No,No,,,Never had,Never had,Never had,,3,Never had,Never had,Used to have but don’t have now,Never had
ID_FWR2F5,Ghana,27,Yes,No,No,Yes,Yes,400,1500,2500,3,Never had,Used to have but don’t have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,No,No,,Yes,Never had,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_D7WGXX,DRC,26,Don’t know or N/A,Yes,No,No,Yes,500,50,350,3,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_J73LXV,Kenya,43,Yes,Yes,No,No,Don't know,3000000,1000000,1500000,18,,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_V4ZPPZ,Kenya,42,Don’t know or N/A,No,No,Yes,Yes,140000,110000,1680000,5,,Never had,No,No,Female,"Yes, always",Yes,Never had,Yes,Yes,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_SO0CIS,DRC,37,Yes,Yes,No,No,Yes,1000,4000,300,3,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,,,,,Used to have but don't have now,Have now
ID_2CUP5R,Kenya,22,Yes,No,No,Yes,No,30000,10000,30000,2,,Never had,No,No,Male,"Yes, sometimes",Yes,Never had,Yes,Yes,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_TR0MEV,Kenya,33,No,Yes,No,No,Don't know,50000,200000,600000,3,,Never had,No,No,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_SWBKOK,Ghana,50,Yes,Yes,No,Yes,Yes,600,250,400,2,Never had,Never had,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",Yes,No,No,Yes,,Never had,Never had,Never had,,11,Never had,Never had,Never had,Never had
ID_HXTDQY,DRC,70,Yes,No,No,Don't know,No,4500,800,3600,12,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_88KZRU,Ghana,40,Yes,No,No,Yes,Yes,2500,12000,30000,1,Never had,Never had,Yes,Yes,Female,No,Yes,Never had,No,No,Yes,No,Yes,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_D7HFVS,Kenya,38,Don’t know or N/A,Yes,Yes,Yes,Yes,15000,750000,50000,2,,Have now,Yes,Yes,Male,No,No,Used to have but don't have now,Yes,Yes,Don?t know / doesn?t apply,No,No,Yes,Never had,Never had,Used to have but don't have now,Yes,,,,,
ID_OBX9XK,Kenya,42,No,No,Yes,Don't know,Don't know,10000,15000,20000,13,,Have now,Yes,Yes,Male,No,No,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,Yes,Never had,Never had,Never had,Yes,,,,,
ID_070VK3,Ghana,43,Yes,No,No,No,Yes,500,500,1500,6,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,Yes,Yes,Have now,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_6M1FMP,Ghana,37,Yes,Yes,Yes,No,Yes,1800,2800,4000,7,Never had,Never had,Yes,Yes,Female,No,No,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,6,Never had,Have now,Never had,Never had
ID_7WKDPE,DRC,59,Yes,No,No,Don't know,Yes,97,200,500,5,Never had,,,,,,,,,,,,No,,,,,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_05MXCP,Kenya,45,Don’t know or N/A,No,Don’t know,Don't know,Yes,900000,650000,30000,1,,Never had,No,No,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_TNDJJO,Kenya,46,Don’t know or N/A,Yes,No,Don't know,Don't know,130400,500000,1565000,9,,Never had,No,Yes,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Used to have but don't have now,Yes,,,,Never had,Never had
ID_7AQFF2,Ghana,63,Yes,No,Yes,No,Yes,5000,5000,10000,20,Never had,Have now,0,Yes,Female,No,Yes,Never had,No,No,Yes,No,Yes,Yes,Have now,Never had,Have now,,1,Never had,Have now,Never had,Never had
ID_2BE6OO,Kenya,20,Don’t know or N/A,Yes,Yes,No,No,250000,150000,6400000,,,Never had,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,Yes,Yes,No,No,Yes,Never had,Never had,Never had,Yes,,,,Never had,Never had
